date,NDVI_lisse,ndvi_zscore,alerte
1982-01-01,0.1892779913075487,0.0,Normal
1982-02-01,0.1892779913075487,0.0,Normal
1982-03-01,0.1892779913075487,0.0,Normal
1982-04-01,0.1892779913075487,0.0,Normal
1982-05-01,0.1892779913075487,0.0,Normal
1982-06-01,0.1892779913075487,0.0,Normal
1982-07-01,0.1892779913075487,0.0,Normal
1982-08-01,0.1892779913075487,0.0,Normal
1982-09-01,0.1892779913075487,0.0,Normal
1982-10-01,0.1892779913075487,0.0,Normal
1982-11-01,0.1892779913075487,0.0,Normal
1982-12-01,0.1892779913075487,0.0,Normal
1983-01-01,0.1892779913075487,0.0,Normal
1983-02-01,0.1892779913075487,0.0,Normal
1983-03-01,0.1892779913075487,0.0,Normal
1983-04-01,0.1892779913075487,0.0,Normal
1983-05-01,0.1892779913075487,0.0,Normal
1983-06-01,0.1892779913075487,0.0,Normal
1983-07-01,0.1892779913075487,0.0,Normal
1983-08-01,0.1892779913075487,0.0,Normal
1983-09-01,0.1892779913075487,0.0,Normal
1983-10-01,0.1892779913075487,0.0,Normal
1983-11-01,0.1892779913075487,0.0,Normal
1983-12-01,0.1892779913075487,0.0,Normal
1984-01-01,0.1892779913075487,0.0,Normal
1984-02-01,0.1892779913075487,0.0,Normal
1984-03-01,0.1892779913075487,0.0,Normal
1984-04-01,0.1892779913075487,0.0,Normal
1984-05-01,0.1892779913075487,0.0,Normal
1984-06-01,0.1892779913075487,0.0,Normal
1984-07-01,0.1892779913075487,0.0,Normal
1984-08-01,0.1892779913075487,0.0,Normal
1984-09-01,0.1892779913075487,0.0,Normal
1984-10-01,0.1892779913075487,0.0,Normal
1984-11-01,0.1892779913075487,0.0,Normal
1984-12-01,0.1892779913075487,0.0,Normal
1985-01-01,0.1892779913075487,0.0,Normal
1985-02-01,0.1892779913075487,0.0,Normal
1985-03-01,0.1892779913075487,0.0,Normal
1985-04-01,0.1892779913075487,0.0,Normal
1985-05-01,0.1892779913075487,0.0,Normal
1985-06-01,0.1892779913075487,0.0,Normal
1985-07-01,0.1892779913075487,0.0,Normal
1985-08-01,0.1892779913075487,0.0,Normal
1985-09-01,0.1892779913075487,0.0,Normal
1985-10-01,0.1892779913075487,0.0,Normal
1985-11-01,0.1892779913075487,0.0,Normal
1985-12-01,0.1892779913075487,0.0,Normal
1986-01-01,0.1892779913075487,0.0,Normal
1986-02-01,0.1892779913075487,0.0,Normal
1986-03-01,0.1892779913075487,0.0,Normal
1986-04-01,0.1892779913075487,0.0,Normal
1986-05-01,0.1892779913075487,0.0,Normal
1986-06-01,0.1892779913075487,0.0,Normal
1986-07-01,0.1892779913075487,0.0,Normal
1986-08-01,0.1892779913075487,0.0,Normal
1986-09-01,0.1892779913075487,0.0,Normal
1986-10-01,0.1892779913075487,0.0,Normal
1986-11-01,0.1892779913075487,0.0,Normal
1986-12-01,0.1892779913075487,0.0,Normal
1987-01-01,0.1892779913075487,0.0,Normal
1987-02-01,0.1892779913075487,0.0,Normal
1987-03-01,0.1892779913075487,0.0,Normal
1987-04-01,0.1892779913075487,0.0,Normal
1987-05-01,0.1892779913075487,0.0,Normal
1987-06-01,0.1892779913075487,0.0,Normal
1987-07-01,0.1892779913075487,0.0,Normal
1987-08-01,0.1892779913075487,0.0,Normal
1987-09-01,0.1892779913075487,0.0,Normal
1987-10-01,0.1892779913075487,0.0,Normal
1987-11-01,0.1892779913075487,0.0,Normal
1987-12-01,0.1892779913075487,0.0,Normal
1988-01-01,0.1892779913075487,0.0,Normal
1988-02-01,0.1892779913075487,0.0,Normal
1988-03-01,0.1892779913075487,0.0,Normal
1988-04-01,0.1892779913075487,0.0,Normal
1988-05-01,0.1892779913075487,0.0,Normal
1988-06-01,0.1892779913075487,0.0,Normal
1988-07-01,0.1892779913075487,0.0,Normal
1988-08-01,0.1892779913075487,0.0,Normal
1988-09-01,0.1892779913075487,0.0,Normal
1988-10-01,0.1892779913075487,0.0,Normal
1988-11-01,0.1892779913075487,0.0,Normal
1988-12-01,0.1892779913075487,0.0,Normal
1989-01-01,0.1892779913075487,0.0,Normal
1989-02-01,0.1892779913075487,0.0,Normal
1989-03-01,0.1892779913075487,0.0,Normal
1989-04-01,0.1892779913075487,0.0,Normal
1989-05-01,0.1892779913075487,0.0,Normal
1989-06-01,0.1892779913075487,0.0,Normal
1989-07-01,0.1892779913075487,0.0,Normal
1989-08-01,0.1892779913075487,0.0,Normal
1989-09-01,0.1892779913075487,0.0,Normal
1989-10-01,0.1892779913075487,0.0,Normal
1989-11-01,0.1892779913075487,0.0,Normal
1989-12-01,0.1892779913075487,0.0,Normal
1990-01-01,0.1892779913075487,0.0,Normal
1990-02-01,0.1892779913075487,0.0,Normal
1990-03-01,0.1892779913075487,0.0,Normal
1990-04-01,0.1892779913075487,0.0,Normal
1990-05-01,0.1892779913075487,0.0,Normal
1990-06-01,0.1892779913075487,0.0,Normal
1990-07-01,0.1892779913075487,0.0,Normal
1990-08-01,0.1892779913075487,0.0,Normal
1990-09-01,0.1892779913075487,0.0,Normal
1990-10-01,0.1892779913075487,0.0,Normal
1990-11-01,0.1892779913075487,0.0,Normal
1990-12-01,0.1892779913075487,0.0,Normal
1991-01-01,0.1892779913075487,0.0,Normal
1991-02-01,0.1892779913075487,0.0,Normal
1991-03-01,0.1892779913075487,0.0,Normal
1991-04-01,0.1892779913075487,0.0,Normal
1991-05-01,0.1892779913075487,0.0,Normal
1991-06-01,0.1892779913075487,0.0,Normal
1991-07-01,0.1892779913075487,0.0,Normal
1991-08-01,0.1892779913075487,0.0,Normal
1991-09-01,0.1892779913075487,0.0,Normal
1991-10-01,0.1892779913075487,0.0,Normal
1991-11-01,0.1892779913075487,0.0,Normal
1991-12-01,0.1892779913075487,0.0,Normal
1992-01-01,0.1892779913075487,0.0,Normal
1992-02-01,0.1892779913075487,0.0,Normal
1992-03-01,0.1892779913075487,0.0,Normal
1992-04-01,0.1892779913075487,0.0,Normal
1992-05-01,0.1892779913075487,0.0,Normal
1992-06-01,0.1892779913075487,0.0,Normal
1992-07-01,0.1892779913075487,0.0,Normal
1992-08-01,0.1892779913075487,0.0,Normal
1992-09-01,0.1892779913075487,0.0,Normal
1992-10-01,0.1892779913075487,0.0,Normal
1992-11-01,0.1892779913075487,0.0,Normal
1992-12-01,0.1892779913075487,0.0,Normal
1993-01-01,0.1892779913075487,0.0,Normal
1993-02-01,0.1892779913075487,0.0,Normal
1993-03-01,0.1892779913075487,0.0,Normal
1993-04-01,0.1892779913075487,0.0,Normal
1993-05-01,0.1892779913075487,0.0,Normal
1993-06-01,0.1892779913075487,0.0,Normal
1993-07-01,0.1892779913075487,0.0,Normal
1993-08-01,0.1892779913075487,0.0,Normal
1993-09-01,0.1892779913075487,0.0,Normal
1993-10-01,0.1892779913075487,0.0,Normal
1993-11-01,0.1892779913075487,0.0,Normal
1993-12-01,0.1892779913075487,0.0,Normal
1994-01-01,0.1892779913075487,0.0,Normal
1994-02-01,0.1892779913075487,0.0,Normal
1994-03-01,0.1892779913075487,0.0,Normal
1994-04-01,0.1892779913075487,0.0,Normal
1994-05-01,0.1892779913075487,0.0,Normal
1994-06-01,0.1892779913075487,0.0,Normal
1994-07-01,0.1892779913075487,0.0,Normal
1994-08-01,0.1892779913075487,0.0,Normal
1994-09-01,0.1892779913075487,0.0,Normal
1994-10-01,0.1892779913075487,0.0,Normal
1994-11-01,0.1892779913075487,0.0,Normal
1994-12-01,0.1892779913075487,0.0,Normal
1995-01-01,0.1892779913075487,0.0,Normal
1995-02-01,0.1892779913075487,0.0,Normal
1995-03-01,0.1892779913075487,0.0,Normal
1995-04-01,0.1892779913075487,0.0,Normal
1995-05-01,0.1892779913075487,0.0,Normal
1995-06-01,0.1892779913075487,0.0,Normal
1995-07-01,0.1892779913075487,0.0,Normal
1995-08-01,0.1892779913075487,0.0,Normal
1995-09-01,0.1892779913075487,0.0,Normal
1995-10-01,0.1892779913075487,0.0,Normal
1995-11-01,0.1892779913075487,0.0,Normal
1995-12-01,0.1892779913075487,0.0,Normal
1996-01-01,0.1892779913075487,0.0,Normal
1996-02-01,0.1892779913075487,0.0,Normal
1996-03-01,0.1892779913075487,0.0,Normal
1996-04-01,0.1892779913075487,0.0,Normal
1996-05-01,0.1892779913075487,0.0,Normal
1996-06-01,0.1892779913075487,0.0,Normal
1996-07-01,0.1892779913075487,0.0,Normal
1996-08-01,0.1892779913075487,0.0,Normal
1996-09-01,0.1892779913075487,0.0,Normal
1996-10-01,0.1892779913075487,0.0,Normal
1996-11-01,0.1892779913075487,0.0,Normal
1996-12-01,0.1892779913075487,0.0,Normal
1997-01-01,0.1892779913075487,0.0,Normal
1997-02-01,0.1892779913075487,0.0,Normal
1997-03-01,0.1892779913075487,0.0,Normal
1997-04-01,0.1892779913075487,0.0,Normal
1997-05-01,0.1892779913075487,0.0,Normal
1997-06-01,0.1892779913075487,0.0,Normal
1997-07-01,0.1892779913075487,0.0,Normal
1997-08-01,0.1892779913075487,0.0,Normal
1997-09-01,0.1892779913075487,0.0,Normal
1997-10-01,0.1892779913075487,0.0,Normal
1997-11-01,0.1892779913075487,0.0,Normal
1997-12-01,0.1892779913075487,0.0,Normal
1998-01-01,0.1892779913075487,0.0,Normal
1998-02-01,0.1892779913075487,0.0,Normal
1998-03-01,0.1892779913075487,0.0,Normal
1998-04-01,0.1892779913075487,0.0,Normal
1998-05-01,0.1892779913075487,0.0,Normal
1998-06-01,0.1892779913075487,0.0,Normal
1998-07-01,0.1892779913075487,0.0,Normal
1998-08-01,0.1892779913075487,0.0,Normal
1998-09-01,0.1892779913075487,0.0,Normal
1998-10-01,0.1892779913075487,0.0,Normal
1998-11-01,0.1892779913075487,0.0,Normal
1998-12-01,0.1892779913075487,0.0,Normal
1999-01-01,0.1892779913075487,0.0,Normal
1999-02-01,0.1892779913075487,0.0,Normal
1999-03-01,0.1892779913075487,0.0,Normal
1999-04-01,0.1892779913075487,0.0,Normal
1999-05-01,0.1892779913075487,0.0,Normal
1999-06-01,0.1892779913075487,0.0,Normal
1999-07-01,0.1892779913075487,0.0,Normal
1999-08-01,0.1892779913075487,0.0,Normal
1999-09-01,0.1892779913075487,0.0,Normal
1999-10-01,0.1892779913075487,0.0,Normal
1999-11-01,0.1892779913075487,0.0,Normal
1999-12-01,0.1892779913075487,0.0,Normal
2000-01-01,0.1892779913075487,0.0,Normal
2000-02-01,0.1892779913075487,0.0,Normal
2000-03-01,0.1892779913075487,0.0,Normal
2000-04-01,0.1892779913075487,0.0,Normal
2000-05-01,0.1892779913075487,0.0,Normal
2000-06-01,0.1892779913075487,0.0,Normal
2000-07-01,0.1892779913075487,0.0,Normal
2000-08-01,0.1892779913075487,0.0,Normal
2000-09-01,0.1892779913075487,0.0,Normal
2000-10-01,0.1892779913075487,0.0,Normal
2000-11-01,0.1892779913075487,0.0,Normal
2000-12-01,0.1892779913075487,0.0,Normal
2001-01-01,0.1892779913075487,0.0,Normal
2001-02-01,0.1892779913075487,0.0,Normal
2001-03-01,0.1892779913075487,0.0,Normal
2001-04-01,0.1892779913075487,0.0,Normal
2001-05-01,0.1892779913075487,0.0,Normal
2001-06-01,0.1892779913075487,0.0,Normal
2001-07-01,0.1892779913075487,0.0,Normal
2001-08-01,0.1892779913075487,0.0,Normal
2001-09-01,0.1892779913075487,0.0,Normal
2001-10-01,0.1892779913075487,0.0,Normal
2001-11-01,0.1892779913075487,0.0,Normal
2001-12-01,0.1892779913075487,0.0,Normal
2002-01-01,0.1892779913075487,0.0,Normal
2002-02-01,0.1892779913075487,0.0,Normal
2002-03-01,0.1892779913075487,0.0,Normal
2002-04-01,0.1892779913075487,0.0,Normal
2002-05-01,0.1892779913075487,0.0,Normal
2002-06-01,0.1892779913075487,0.0,Normal
2002-07-01,0.1892779913075487,0.0,Normal
2002-08-01,0.1892779913075487,0.0,Normal
2002-09-01,0.1892779913075487,0.0,Normal
2002-10-01,0.1892779913075487,0.0,Normal
2002-11-01,0.1892779913075487,0.0,Normal
2002-12-01,0.1892779913075487,0.0,Normal
2003-01-01,0.1892779913075487,0.0,Normal
2003-02-01,0.1892779913075487,0.0,Normal
2003-03-01,0.1892779913075487,0.0,Normal
2003-04-01,0.1892779913075487,0.0,Normal
2003-05-01,0.1892779913075487,0.0,Normal
2003-06-01,0.1892779913075487,0.0,Normal
2003-07-01,0.1892779913075487,0.0,Normal
2003-08-01,0.1892779913075487,0.0,Normal
2003-09-01,0.1892779913075487,0.0,Normal
2003-10-01,0.1892779913075487,0.0,Normal
2003-11-01,0.1892779913075487,0.0,Normal
2003-12-01,0.1892779913075487,0.0,Normal
2004-01-01,0.1892779913075487,0.0,Normal
2004-02-01,0.1892779913075487,0.0,Normal
2004-03-01,0.1892779913075487,0.0,Normal
2004-04-01,0.1892779913075487,0.0,Normal
2004-05-01,0.1892779913075487,0.0,Normal
2004-06-01,0.1892779913075487,0.0,Normal
2004-07-01,0.1892779913075487,0.0,Normal
2004-08-01,0.1892779913075487,0.0,Normal
2004-09-01,0.1892779913075487,0.0,Normal
2004-10-01,0.1892779913075487,0.0,Normal
2004-11-01,0.1892779913075487,0.0,Normal
2004-12-01,0.1892779913075487,0.0,Normal
2005-01-01,0.1892779913075487,0.0,Normal
2005-02-01,0.1892779913075487,0.0,Normal
2005-03-01,0.1892779913075487,0.0,Normal
2005-04-01,0.1892779913075487,0.0,Normal
2005-05-01,0.1892779913075487,0.0,Normal
2005-06-01,0.1892779913075487,0.0,Normal
2005-07-01,0.1892779913075487,0.0,Normal
2005-08-01,0.1892779913075487,0.0,Normal
2005-09-01,0.1892779913075487,0.0,Normal
2005-10-01,0.1892779913075487,0.0,Normal
2005-11-01,0.1892779913075487,0.0,Normal
2005-12-01,0.1892779913075487,0.0,Normal
2006-01-01,0.1892779913075487,0.0,Normal
2006-02-01,0.1892779913075487,0.0,Normal
2006-03-01,0.1892779913075487,0.0,Normal
2006-04-01,0.1892779913075487,0.0,Normal
2006-05-01,0.1892779913075487,0.0,Normal
2006-06-01,0.1892779913075487,0.0,Normal
2006-07-01,0.1892779913075487,0.0,Normal
2006-08-01,0.1892779913075487,0.0,Normal
2006-09-01,0.1892779913075487,0.0,Normal
2006-10-01,0.1892779913075487,0.0,Normal
2006-11-01,0.1892779913075487,0.0,Normal
2006-12-01,0.1892779913075487,0.0,Normal
2007-01-01,0.1892779913075487,0.0,Normal
2007-02-01,0.1892779913075487,0.0,Normal
2007-03-01,0.1892779913075487,0.0,Normal
2007-04-01,0.1892779913075487,0.0,Normal
2007-05-01,0.1892779913075487,0.0,Normal
2007-06-01,0.1892779913075487,0.0,Normal
2007-07-01,0.1892779913075487,0.0,Normal
2007-08-01,0.1892779913075487,0.0,Normal
2007-09-01,0.1892779913075487,0.0,Normal
2007-10-01,0.1892779913075487,0.0,Normal
2007-11-01,0.1892779913075487,0.0,Normal
2007-12-01,0.1892779913075487,0.0,Normal
2008-01-01,0.1892779913075487,0.0,Normal
2008-02-01,0.1892779913075487,0.0,Normal
2008-03-01,0.1892779913075487,0.0,Normal
2008-04-01,0.1892779913075487,0.0,Normal
2008-05-01,0.1892779913075487,0.0,Normal
2008-06-01,0.1892779913075487,0.0,Normal
2008-07-01,0.1892779913075487,0.0,Normal
2008-08-01,0.1892779913075487,0.0,Normal
2008-09-01,0.1892779913075487,0.0,Normal
2008-10-01,0.1892779913075487,0.0,Normal
2008-11-01,0.1892779913075487,0.0,Normal
2008-12-01,0.1892779913075487,0.0,Normal
2009-01-01,0.1892779913075487,0.0,Normal
2009-02-01,0.1892779913075487,0.0,Normal
2009-03-01,0.1892779913075487,0.0,Normal
2009-04-01,0.1892779913075487,0.0,Normal
2009-05-01,0.1892779913075487,0.0,Normal
2009-06-01,0.1892779913075487,0.0,Normal
2009-07-01,0.1892779913075487,0.0,Normal
2009-08-01,0.1892779913075487,0.0,Normal
2009-09-01,0.1892779913075487,0.0,Normal
2009-10-01,0.1892779913075487,0.0,Normal
2009-11-01,0.1892779913075487,0.0,Normal
2009-12-01,0.1892779913075487,0.0,Normal
2010-01-01,0.1892779913075487,0.0,Normal
2010-02-01,0.1892779913075487,0.0,Normal
2010-03-01,0.1892779913075487,0.0,Normal
2010-04-01,0.1892779913075487,0.0,Normal
2010-05-01,0.1892779913075487,0.0,Normal
2010-06-01,0.1892779913075487,0.0,Normal
2010-07-01,0.1892779913075487,0.0,Normal
2010-08-01,0.1892779913075487,0.0,Normal
2010-09-01,0.1892779913075487,0.0,Normal
2010-10-01,0.1892779913075487,0.0,Normal
2010-11-01,0.1892779913075487,0.0,Normal
2010-12-01,0.1892779913075487,0.0,Normal
2011-01-01,0.1892779913075487,0.0,Normal
2011-02-01,0.1892779913075487,0.0,Normal
2011-03-01,0.1892779913075487,0.0,Normal
2011-04-01,0.1892779913075487,0.0,Normal
2011-05-01,0.1892779913075487,0.0,Normal
2011-06-01,0.1892779913075487,0.0,Normal
2011-07-01,0.1892779913075487,0.0,Normal
2011-08-01,0.1892779913075487,0.0,Normal
2011-09-01,0.1892779913075487,0.0,Normal
2011-10-01,0.1892779913075487,0.0,Normal
2011-11-01,0.1892779913075487,0.0,Normal
2011-12-01,0.1892779913075487,0.0,Normal
2012-01-01,0.1892779913075487,0.0,Normal
2012-02-01,0.1892779913075487,0.0,Normal
2012-03-01,0.1892779913075487,0.0,Normal
2012-04-01,0.1892779913075487,0.0,Normal
2012-05-01,0.1892779913075487,0.0,Normal
2012-06-01,0.1892779913075487,0.0,Normal
2012-07-01,0.1892779913075487,0.0,Normal
2012-08-01,0.1892779913075487,0.0,Normal
2012-09-01,0.1892779913075487,0.0,Normal
2012-10-01,0.1892779913075487,0.0,Normal
2012-11-01,0.1892779913075487,0.0,Normal
2012-12-01,0.1892779913075487,0.0,Normal
2013-01-01,0.1892779913075487,0.0,Normal
2013-02-01,0.1892779913075487,0.0,Normal
2013-03-01,0.1892779913075487,0.0,Normal
2013-04-01,0.1892779913075487,0.0,Normal
2013-05-01,0.1892779913075487,0.0,Normal
2013-06-01,0.1892779913075487,0.0,Normal
2013-07-01,0.1892779913075487,0.0,Normal
2013-08-01,0.1892779913075487,0.0,Normal
2013-09-01,0.1892779913075487,0.0,Normal
2013-10-01,0.1892779913075487,0.0,Normal
2013-11-01,0.1892779913075487,0.0,Normal
2013-12-01,0.1892779913075487,0.0,Normal
2014-01-01,0.1892779913075487,0.0,Normal
2014-02-01,0.1892779913075487,0.0,Normal
2014-03-01,0.1892779913075487,0.0,Normal
2014-04-01,0.1892779913075487,0.0,Normal
2014-05-01,0.1892779913075487,0.0,Normal
2014-06-01,0.1892779913075487,0.0,Normal
2014-07-01,0.1892779913075487,0.0,Normal
2014-08-01,0.1892779913075487,0.0,Normal
2014-09-01,0.1892779913075487,0.0,Normal
2014-10-01,0.1892779913075487,0.0,Normal
2014-11-01,0.1892779913075487,0.0,Normal
2014-12-01,0.1892779913075487,0.0,Normal
2015-01-01,0.1892779913075487,0.0,Normal
2015-02-01,0.1892779913075487,0.0,Normal
2015-03-01,0.1892779913075487,0.0,Normal
2015-04-01,0.1892779913075487,0.0,Normal
2015-05-01,0.1892779913075487,0.0,Normal
2015-06-01,0.1892779913075487,0.0,Normal
2015-07-01,0.1892779913075487,0.0,Normal
2015-08-01,0.1892779913075487,0.0,Normal
2015-09-01,0.1892779913075487,0.0,Normal
2015-10-01,0.1892779913075487,0.0,Normal
2015-11-01,0.1892779913075487,0.0,Normal
2015-12-01,0.1892779913075487,0.0,Normal
2016-01-01,0.1892779913075487,0.0,Normal
2016-02-01,0.1892779913075487,0.0,Normal
2016-03-01,0.1892779913075487,0.0,Normal
2016-04-01,0.1892779913075487,0.0,Normal
2016-05-01,0.1892779913075487,0.0,Normal
2016-06-01,0.1892779913075487,0.0,Normal
2016-07-01,0.1892779913075487,-0.09155505583004528,Normal
2016-08-01,0.1892779913075487,-0.22484156016465315,Normal
2016-09-01,0.1899861313801173,-0.0013938469579845717,Normal
2016-10-01,0.1907407485790428,0.44810801483171764,Normal
2016-11-01,0.1913717718413924,0.6347277623753438,Normal
2016-12-01,0.1836246760724917,0.03345194556357178,Normal
2017-01-01,0.1744588356678111,-0.5734690966636573,Normal
2017-02-01,0.1694950747336667,-1.0603233767740061,ATTENTION — Legere anomalie
2017-03-01,0.17301566708722,-0.5594375978580867,Normal
2017-04-01,0.1879643362564784,-0.33814121130868424,Normal
2017-05-01,0.2357266737413023,0.1398761025392425,Normal
2017-06-01,0.2805348654928995,0.39303814676644283,Normal
2017-07-01,0.3156668558416018,0.5984429874633227,Normal
2017-08-01,0.3320459581079203,0.8746567787091407,Normal
2017-09-01,0.3297825977615026,0.8899613276291828,Normal
2017-10-01,0.3016182104082409,0.21526420913117955,Normal
2017-11-01,0.2580421045006749,-0.10906889496806009,Normal
2017-12-01,0.2085182909975196,-0.30206958606702605,Normal
2018-01-01,0.163778383205929,-0.501323876931122,Normal
2018-02-01,0.1321717996403829,-0.719252195673703,Normal
2018-03-01,0.1315276047313035,-0.6008411606350633,Normal
2018-04-01,0.1299281310030288,-0.7742106945865275,Normal
2018-05-01,0.1385817603574492,-0.3858266230629632,Normal
2018-06-01,0.1664729868778731,-0.012337130718405335,Normal
2018-07-01,0.2017501410156399,0.2689193012802017,Normal
2018-08-01,0.2338112881458603,0.44557863704128486,Normal
2018-09-01,0.2556307818164723,0.5763955308594133,Normal
2018-10-01,0.2675257554724706,0.8930848627473013,Normal
2018-11-01,0.2654811892972084,0.859617049448302,Normal
2018-12-01,0.2435353313340927,0.20090383147471838,Normal
2019-01-01,0.2113482746864047,-0.14061689697700666,Normal
2019-02-01,0.170900459739896,-0.6204930548698204,Normal
2019-03-01,0.1515403343000432,-0.9935596063296454,Normal
2019-04-01,0.1610893485125093,-0.7568355135032881,Normal
2019-05-01,0.1831555287876997,-0.24182422873126883,Normal
2019-06-01,0.2271665736960846,0.1295248983474384,Normal
2019-07-01,0.275365088497162,0.367646508423376,Normal
2019-08-01,0.3131797879052334,0.5614247280532357,Normal
2019-09-01,0.334889116525551,0.8491875307053854,Normal
2019-10-01,0.3335223693995743,0.9451632702000972,Normal
2019-11-01,0.3098311033792144,0.2707759838033587,Normal
2019-12-01,0.2690740868383645,-0.14171467149795833,Normal
2020-01-01,0.2301431963031554,-0.20468050078127664,Normal
2020-02-01,0.1884539248894921,-0.360844987740117,Normal
2020-03-01,0.1410450323094086,-1.0368990239299465,ATTENTION — Legere anomalie
2020-04-01,0.1428250273715754,-1.0542877469796474,ATTENTION — Legere anomalie
2020-05-01,0.1908460554240573,-0.18947434817253722,Normal
2020-06-01,0.2492594224112991,0.20984046019094832,Normal
2020-07-01,0.3070991474653066,0.37945264646661464,Normal
2020-08-01,0.3528230942358271,0.5067334645314104,Normal
2020-09-01,0.3837831343579657,0.782377159057361,Normal
2020-10-01,0.3891236065817584,1.037504071372086,Normal
2020-11-01,0.3641174086633993,0.42309567070233406,Normal
2020-12-01,0.3091146759282566,-0.03677588639192777,Normal
2021-01-01,0.2346624146150568,-0.40595191812264403,Normal
2021-02-01,0.1923367513943286,-0.5028032799516983,Normal
2021-03-01,0.1531959710675345,-0.9092987508102217,Normal
2021-04-01,0.1604291486549289,-0.9504274838606821,Normal
2021-05-01,0.1905798656713281,-0.17089445030063674,Normal
2021-06-01,0.2273090160704109,0.2427581521863978,Normal
2021-07-01,0.2632270012740206,0.4440171574322167,Normal
2021-08-01,0.2875473564907018,0.5811798651688823,Normal
2021-09-01,0.3001007461596867,0.8475220159934762,Normal
2021-10-01,0.2989005583752476,0.8354617657071017,Normal
